repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
14,суровый,0.5171428571428571,0.505,0.09609731462195507
6,грозный,0.6233333333333334,0.6449999999999998,0.056764621219754556
3,строгому,0.4400000000000001,0.45999999999999996,0.043204937989385905
4,необычно,0.6699999999999999,0.635,0.11640446726822808
15,многом,0.38333333333333347,0.38000000000000034,0.05081557066709198
2,изменяют,0.47000000000000003,0.47000000000000003,0.03999999999999998
7,детские,0.432857142857143,0.43000000000000005,0.024327694808466294
15,прошли,0.4166666666666667,0.3999999999999999,0.08949239570426572
7,сельской,0.4414285714285714,0.4500000000000002,0.05138887356744281
7,местности,0.6885714285714286,0.6800000000000002,0.10561771651014018
2,постоянном,0.5249999999999999,0.5249999999999999,0.07500000000000018
2,фокусе,0.43000000000000016,0.43000000000000016,0.04999999999999982
24,приоритетной,0.6870833333333333,0.6849999999999996,0.06967060395572558
44,реальность,0.5656818181818182,0.5850000000000001,0.12296336718478998
6,рожденный,0.5116666666666666,0.5050000000000001,0.04524623986832735
8,исхода,0.45749999999999996,0.42999999999999994,0.08656644846590389
8,посещения,0.63875,0.6500000000000001,0.09505754835887578
6,лисы,0.40833333333333327,0.405,0.1069916923046935
6,прекратились,0.68,0.675,0.05477225575051652
6,завёл,0.3266666666666666,0.33000000000000007,0.026246692913372678
7,собаку,0.5657142857142858,0.5899999999999999,0.06343886660335588
7,складывается,0.5814285714285715,0.6,0.06998542122237653
18,впечатление,0.66,0.6499999999999999,0.10949378470437894
2,становлюсь,0.645,0.645,0.06499999999999995
3,разговариваю,0.8200000000000002,0.8100000000000003,0.07788880963698622
18,квартире,0.5883333333333333,0.605,0.08015609770940695
10,восьмой,0.39999999999999986,0.365,0.07733045971672473
12,осудить,0.4991666666666667,0.4650000000000001,0.1166517847651242
8,одобрить,0.4637499999999998,0.46999999999999975,0.04270172713134666
6,разработанный,0.805,0.7949999999999999,0.10210288928331054
4,форсировано,0.81,0.84,0.058309518948453015
6,реализовывать,0.7783333333333333,0.7699999999999999,0.05639641438562884
10,единым,0.4600000000000001,0.46999999999999975,0.056568542494923664
35,органом,0.4474285714285715,0.4299999999999997,0.08629990422583184
5,уполномоченным,0.8679999999999998,0.8099999999999996,0.1166876171665185
9,ведение,0.42444444444444457,0.41999999999999993,0.04693047129320624
19,отдать,0.35368421052631577,0.3500000000000001,0.05213449472437808
5,поддержало,0.6479999999999999,0.6600000000000001,0.058787753826796144
5,поручило,0.5240000000000002,0.5300000000000002,0.03979949748426459
5,министерству,0.6639999999999999,0.6699999999999999,0.063435006108615
1,встанут,0.5,0.5,0.0
1,взорвут,0.5899999999999999,0.5899999999999999,0.0
24,дало,0.325,0.30500000000000005,0.07410578025138573
23,почву,0.41826086956521735,0.3999999999999999,0.0865599653375846
7,барабан,0.4857142857142857,0.5,0.06091144458665103
2,крепится,0.575,0.575,0.02499999999999991
2,крепких,0.5050000000000001,0.5050000000000001,0.014999999999999902
2,опорах,0.48999999999999977,0.48999999999999977,0.0
2,разорванных,0.6300000000000003,0.6300000000000003,0.029999999999999805
2,цепей,0.5249999999999999,0.5249999999999999,0.015000000000000124
2,символизирующих,1.04,1.04,0.040000000000000036
5,ведомости,0.6360000000000001,0.6400000000000001,0.06468384651518487
5,ревизоров,0.68,0.6799999999999997,0.03286335345030965
8,запер,0.445,0.44999999999999996,0.057662812973354044
53,ключ,0.3447169811320756,0.33000000000000007,0.06716928132078374
6,больно,0.37499999999999983,0.36499999999999977,0.0438748219369605
8,разрывает,0.5662499999999999,0.5499999999999999,0.09082090893621357
11,дружбу,0.4672727272727272,0.45999999999999996,0.06620778711284772
8,виновные,0.59125,0.5850000000000002,0.08402938474129167
1,отвратительных,0.6600000000000001,0.6600000000000001,0.0
2,преступлениях,0.7499999999999999,0.7499999999999999,0.030000000000000138
3,предстать,0.54,0.54,0.024494897427831983
39,допустим,0.6471794871794873,0.6399999999999999,0.09881214287335435
6,решаю,0.4950000000000001,0.42500000000000004,0.141273965518539
18,сверху,0.5227777777777779,0.51,0.06521805778868602
11,спасательный,0.6754545454545455,0.6799999999999999,0.05852173432520407
6,авангард,0.6816666666666668,0.6450000000000002,0.1268091304108482
7,значительны,0.6728571428571427,0.6899999999999995,0.04494895063586359
18,реально,0.4183333333333333,0.36499999999999966,0.15717117349494414
2,ощутимы,0.5450000000000002,0.5450000000000002,0.025000000000000133
16,предполагает,0.7274999999999999,0.715,0.0949012644805116
15,работал,0.43399999999999994,0.43999999999999995,0.054503822495919216
4,транспарентно,0.9874999999999999,0.9299999999999999,0.21063890903629376
4,божественные,0.655,0.6500000000000001,0.04153311931459038
2,пророки,0.6649999999999999,0.6649999999999999,0.0249999999999998
2,реформаторы,0.7699999999999998,0.7699999999999998,0.02000000000000024
8,призывали,0.5824999999999999,0.5549999999999999,0.08452070752188479
2,праведным,0.48,0.48,0.04999999999999938
7,проводите,0.5485714285714286,0.5299999999999999,0.0766119295873824
11,вокзала,0.5609090909090907,0.55,0.049991734854063795
19,отмечают,0.56,0.5599999999999998,0.06609403189873946
2,катастрофического,0.98,0.98,0.010000000000000231
6,упоминается,0.7733333333333333,0.7649999999999999,0.08975274678557506
6,конструктивная,0.8450000000000001,0.8150000000000002,0.07675719293112963
9,двусмысленность,0.9277777777777779,0.9200000000000002,0.1299382569426108
22,страшно,0.5772727272727273,0.5999999999999999,0.07735289958611875
2,изнеможения,0.8300000000000001,0.8300000000000001,0.1200000000000001
7,страха,0.48428571428571415,0.52,0.0831276372912924
34,перехожу,0.48,0.4799999999999999,0.06009795924889921
2,ключевому,0.6150000000000002,0.6150000000000002,0.004999999999999893
3,биоразнообразию,1.1966666666666665,1.2499999999999996,0.0825967446224256
2,экосистемам,0.8599999999999999,0.8599999999999999,0.020000000000000018
2,учить,0.29500000000000004,0.29500000000000004,0.025000000000000022
23,италия,0.4995652173913043,0.4899999999999999,0.09086436431964738
6,миссиях,0.4866666666666666,0.48,0.03986086914367136
3,приветствоваться,0.7600000000000001,0.75,0.014142135623731069
14,долга,0.3935714285714284,0.3999999999999997,0.10451296179744149
5,европейских,0.6059999999999999,0.5500000000000007,0.07282856582413211
14,попытке,0.5235714285714286,0.5199999999999998,0.09138670916629456
6,уходите,0.7366666666666667,0.74,0.07386173268720113
3,джибути,0.5800000000000001,0.6099999999999999,0.08041558721209874
2,дорабатываются,0.5800000000000001,0.5800000000000001,0.0
5,гибнут,0.39,0.3899999999999997,0.028284271247461912
2,демистифицировать,1.065,1.065,0.02499999999999991
14,учрежден,0.5857142857142856,0.5550000000000002,0.09240549502169275
15,нерешенными,0.8166666666666665,0.8099999999999996,0.07820201759261423
6,просыпаюсь,0.8483333333333333,0.845,0.09685326817178427
6,чудится,0.5033333333333333,0.4950000000000001,0.04853406592853683
6,двору,0.3850000000000002,0.3450000000000002,0.08499999999999991
6,шныряет,0.5949999999999999,0.5550000000000002,0.09639329160614143
6,шмыгает,0.6966666666666664,0.6649999999999996,0.0639444203108365
13,происходящее,0.9184615384615386,0.9100000000000006,0.09020030307352761
7,дате,0.31857142857142856,0.30999999999999994,0.038703477668983015
8,объявлено,0.56375,0.565,0.06613197033205657
16,отдельно,0.5225,0.52,0.10262187875886894
25,неизбежно,0.6364,0.6099999999999999,0.130931432436982
6,провоцирует,0.6583333333333333,0.65,0.051774081890030244
6,радио,0.5116666666666666,0.49999999999999994,0.04740487551109303
18,твердой,0.4788888888888889,0.45500000000000007,0.07816569927538458
20,предпринимать,0.7325000000000002,0.7350000000000001,0.11622714829161032
33,дальнейшие,0.5742424242424241,0.5699999999999998,0.05705023320964222
5,уезжал,0.624,0.6399999999999999,0.07116178749862884
17,велел,0.44058823529411767,0.4500000000000002,0.08192324874613495
14,дожидаться,0.5807142857142856,0.585,0.06881281916643626
5,фин,0.392,0.4099999999999997,0.0835224520712844
5,актуальное,0.696,0.69,0.08639444426582085
5,наводящее,0.6459999999999999,0.6199999999999997,0.07787168933572713
6,болтавшийся,0.7250000000000001,0.7150000000000001,0.05377421934967228
6,веревках,0.5150000000000001,0.505,0.06157651067303721
17,свистнул,0.6258823529411766,0.6299999999999999,0.07859492750653689
76,молодых,0.4411842105263158,0.44000000000000006,0.07145051849215497
6,плечом,0.44833333333333325,0.41999999999999993,0.10286182749472975
18,плечу,0.4627777777777778,0.47999999999999976,0.07286254605271456
10,построения,0.6110000000000001,0.6000000000000001,0.07327346040688952
26,демократического,0.909230769230769,0.9149999999999998,0.10589991926063158
13,знала,0.39307692307692305,0.3699999999999999,0.08676977632125271
10,восстановлении,0.825,0.8,0.09351470472604839
2,нейтрального,0.6350000000000002,0.6350000000000002,0.02499999999999991
23,законы,0.47173913043478266,0.44000000000000006,0.07405357484328452
7,проблематикой,0.8442857142857143,0.8599999999999994,0.09544738907708597
21,существовать,0.6842857142857142,0.6800000000000002,0.09302183197771254
17,независимо,0.6829411764705882,0.6499999999999999,0.10752645123997624
37,бить,0.3767567567567568,0.3799999999999999,0.07956143484003853
27,инструменты,0.6451851851851851,0.6499999999999999,0.05782286939408762
16,обществам,0.6675,0.7050000000000001,0.11744679646546356
6,пожелал,0.465,0.41999999999999993,0.08770214744615241
7,нехорошо,0.7071428571428572,0.71,0.04333071682315175
7,уместным,0.557142857142857,0.5499999999999998,0.0966162195366338
12,дружественные,0.7525000000000001,0.765,0.1005919976936536
7,братские,0.4757142857142856,0.45999999999999985,0.05341405455954248
6,редакции,0.5116666666666666,0.51,0.041399141161247405
6,заняты,0.4483333333333333,0.3799999999999999,0.11950127846828903
6,погоней,0.4566666666666667,0.44500000000000006,0.028674417556808725
38,очередной,0.5110526315789474,0.5,0.0657663117122489
6,сенсацией,0.7600000000000001,0.7700000000000002,0.05099019513592779
8,посвятил,0.50125,0.5149999999999999,0.05487201016911996
6,упоминая,0.6983333333333333,0.7150000000000001,0.05698440332426259
7,резюмируя,0.6728571428571429,0.64,0.1012372440944376
6,сбалансировано,0.8333333333333335,0.8400000000000003,0.07475887164001939
25,отражать,0.5127999999999999,0.4800000000000004,0.07448597183362783
14,забыл,0.3664285714285715,0.3799999999999999,0.04789976779799708
5,колокольчика,0.7800000000000001,0.77,0.03687817782917151
30,свободе,0.5863333333333335,0.5900000000000002,0.06891943767101481
6,преодоление,0.68,0.7050000000000001,0.06733003292241391
7,побочных,0.5728571428571428,0.5699999999999998,0.05364280958719588
7,эффектов,0.5828571428571429,0.6000000000000001,0.06670067159959285
2,невосприимчивость,0.95,0.95,0.030000000000000027
2,антиретровирусным,1.1800000000000002,1.1800000000000002,0.020000000000000018
4,препаратам,0.6299999999999999,0.6299999999999999,0.07516648189186471
2,проектами,0.5399999999999999,0.5399999999999999,0.039999999999999925
10,осуществляют,0.7060000000000001,0.705,0.11438531374263045
9,сентябре,0.5633333333333334,0.5400000000000001,0.08576453553512398
